Unnamed: 0,EJEMPLAR,Título,Autor,Editorial,Colección,Año,CATEGORÍA,EDAD (literatura),CDU
866,1,Historia universal : tomo 24 Conquista de América,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
867,1,Historia universal : tomo 25 Carlos V,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
868,1,Historia universal : tomo 26 La reforma protestante,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
869,1,Historia universal : tomo 27 India e Imperio Otomano,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
870,1,Historia universal : tomo 28 Felipe II,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
871,1,Historia universal : tomo 29 Siglo de oro español,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
845,1,Historia universal : tomo 3 De Egipto a Persia,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
872,1,Historia universal : tomo 30 Las guerras religiosas,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
873,1,Historia universal : tomo 31 La era isabelina,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
874,1,Historia universal : tomo 32 El cardenal Richelieu,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
875,1,Historia universal : tomo 33 Artes y letras hispánicas,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
876,1,Historia universal : tomo 34 El Rey Sol,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
877,1,Historia universal : tomo 35 Apogeo literario francés,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
878,1,Historia universal : tomo 36 España en disputa,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
879,1,Historia universal : tomo 37 La Rusia de los Romanov,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
880,1,Historia universal : tomo 38 El Siglo de las Luces,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
881,1,Historia universal : tomo 39 Nacimiento de una nación,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
846,1,Historia universal : tomo 4 Semitas y griegos,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
882,1,Historia universal : tomo 40 Despotismo ilustrado,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
883,1,Historia universal : tomo 41 El imperio británico,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
884,1,Historia universal : tomo 42 La revolución francesa,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
885,1,Historia universal : tomo 43 Europa napoleónica,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
886,1,Historia universal : tomo 44 El liberalismo,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
887,1,Historia universal : tomo 45 La época victoriana,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
888,1,Historia universal : tomo 46 China y Japón,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
889,1,Historia universal : tomo 47 La era del imperialismo,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
890,1,Historia universal : tomo 48 La primera guerra mundial,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
891,1,Historia universal : tomo 49 La revolución rusa,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
847,1,Historia universal : tomo 5 La polis griega,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
892,1,Historia universal : tomo 50 Crisis de entre guerras,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
893,1,Historia universal : tomo 51 La segunda guerra mundial,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
894,1,Historia universal : tomo 52 Hacia el siglo XXI,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
848,1,Historia universal : tomo 6 Grecia inmortal,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
849,1,Historia universal : tomo 7 Época Helenística,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
850,1,"Historia universal : tomo 8 Roma, poderosa y legendaria","Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
851,1,Historia universal : tomo 9 El fin de la República Romana,"Grimberg, Carl",Anteojito,Biblioteca de oro del estudiante,1926,,,
5322,1,Historia universal de la infamia. Historia de la eternidad,"Borges, Jorge Luis",Sudamericana,Borges Obras Completas - 4,2011,Lit. Argentina,,
5453,1,Historia Visual de la Argentina 1/ De los orígenes a la organización Nacional,-,Clarín,Tomo 1. ... 1812,1926,Historia Argentina,,
5454,1,Historia Visual de la Argentina 2/ De la independencia a Juan Manuel de Rosas,-,Clarín,Tomo 2. 1812 hasta 1835,1926,Historia Argentina,,
5455,1,Historia Visual de la Argentina 4/ De la organización Nacional a 1930,-,Clarín,Tomo 4. 1880 hasta 1912,1926,Historia Argentina,,
2422,1,Historias,Tácito,Espasa-Calpe,Colección Austral,1926,,,
1214,2,Historias a Fernández,"Wolf, Ema",Sudamericana,-,1926,,,
4451,1,Historias asombrosas pero reales,"Sueiro, Víctor",Planeta,,1926,,,
1876,2,Historias de América,-,Ministerio de educación,Cuentos de Polidoro,1926,,,
972,2,Historias de las selvas del mundo : leyendas de amor y de misterio,"Drennen, Olga",Homo Sapiens,Mitos y leyendas,1926,,,
3138,1,Historias de piratas,-,Billiken,Biblioteca Billiken para la familia - 30,1926,,,
1603,1,Historias de un primer fin de semana,"Schujer, Silvia",Norma,Torre de papel - azul,1926,,,
4329,4,Historias de un sifón,"Ibieta, Graciela",Stella,Umbrales,1926,,,
4008,1,Historias del mar. Tifón,Joseph Conrad,Las novelas del verano,Biblioteca el Mundo - 20,1926,,,
3974,1,Historias Desaforadas,"Bioy Casares, Adolfo",Emecé,Escritores Argentinos,1926,,,
2197,1,Historias en la selva... y algo más,"López, María Esther",Estrada,-,1926,,,
5191,1,Historias Fantásticas 2,Antología,Gob. de la Ciudad de BsAs,Literatura en casa,2020,Antologías Inf.,,
5190,1,Historias Fantásticas 3,Antología,Gob. de la Ciudad de BsAs,Literatura en casa,2020,Antologías Inf.,,
4414,1,Historias fugaces de hombres y mujeres,"Poli, Federico",Galerna,,1926,,,
3182,1,Historias mágicas de Orienter,-,Libros del zorro rojo,-,1926,,,
2307,1,Historias monstruosas,-,Parragón,-,1926,,,
2196,1,Historias para abrir el telón,"Paglieta, Silvia",AZ,Lectonautas,1926,,,
1763,1,Historias para leer después de jugar todo el día,Istvansch,a-Z,-,1926,,,
1229,2,"Historias viajeras de todos los tiempos : cuentos, mitos y leyendas","Ferro, Beatriz",Lugar,-,1926,,,
3249,1,Historias y Leyendas,"Heredia, Carlos María de",Difusion,,1926,,,
5527,1,Historiografía Rioplatense 1,"Bohdziewicz, Jorge C.",Instituto bibliografíco Antonio Zinny,,1978,Historia Argentina,,
3864,2,Hojas de Hierba,"Whitman, Walt",Bureau,,1926,,,
3865,1,Hojas de Hierba. Tomo II,"Whitman, Walt",Teorema,Mini Visión,1926,,,
1082,1,"Hola y chau, Papá : obra de teatro en un acto","Falconi, María Inés",Quipu,Teatro sin telone,1926,,,
274,1,"Hola y chau, Papá: obra de teatro en un acto","Falconi, María Inés",Quipu,Teatro sin telones,2013,,,
4781,2,"Holocausto. Preguntas, respuestas y propuestas para su enseñanza",-,Ministerio de Educ. de la Nación,,1926,,,
25,2,Hombrecitos,"Alcott, Louisa May",Atlántida,Nueva Biblioteca Billiken,1996,,,
1734,1,"Hombres de América : (Montalvo, Bolívar, Rubén Darío) : discursos parlamentarios","Rodó, José Enrique",Cervantes,-,1926,,,
5514,1,Hombres y hechos en la historia Argentina,"Civita, César ed.",Abril Educativa y Cultural,,1972,Historia Argentina,,
4643,1,Homenaje a Marco Denevi,"Callegari, Horacio; et. al.",Junta de Estudios históricos de tres de Febrero,,1926,,,
993,1,Horizontes Políticos,"Monteagudo, Bernardo",Jackson,Grandes escritores Argentinos - 5,1926,,,
4605,2,Hotel Acantilado,"De Santi, Pablo",Loqueleo,,1926,,,
2508,1,Hotel Pioho's Palace,"Walsh, María Elena",Alfaguara,AlfaWalsh,1926,,,
4420,1,Huésped de un Verano,"Ruiz Guiñazú, Magdalena",Planeta,,1926,,,
4536,1,Huésped para una noche,"Agnon, S.J.",Hyspamerica,,1926,,,
2246,1,Huevos de pascua,"Cabal, Graciela Beatriz",A-Z,Serie del boleto,1926,,,
1614,1,Hugo Besugo y el misterio del perro salchicha,"Schuff, Nicolás",Norma,Torre de papel - roja,1926,,,
2205,1,"Hugo, el cachorrito : va de paseo",-,Florida,Animales cariñosos,1926,,,
1769,2,Humor idiota,"Cachimba, Max",Pequeño editor,-,1926,,,
2468,1,Humoris Causa,Caloi,[Sudamericana],-,1926,,,
741,1,Ideario de una estadistica,"Sáenz Peña, Roque",Jackson,Grandes escritores Argentinos - 13,1926,,,
2322,1,Ideas Pedagogicas,"Sarmiento, Domingo F.",Talleres grafico del consejo N. de Educación,,1926,,,
3097,1,Idilios y fantasías,"Baroja, Pío",Rafael Caro Raggio,-,1926,,,
3076,1,Ilíada,Homero,Agebe,-,1926,,,
692,1,Iliada / Odisea,Homero,EDAF,,1926,,,
4886,1,Iluminaciones. Una temporada en el infierno,"Rimbaud, Arthur",Centro editor de América Latina,Biblioteca Básica Universal,1926,,,
3741,1,Imagen Partida,"Mercer, Judy",Emecé,Grandes Novelistas,1926,,,
5019,1,Imágenes y símbolos,"Eliade, Mircea",Planeta-Agostini,Obras Maestras del Pensamiento Contemporáneo - 85,1994,Filosofía,,
1104,1,Inambú busca novio,"Poletti, Syria",Plus Ultra,Tejados rojos - la escalerita,1926,,,
5003,1,"Inflación, revolición y contrarevolución Keynesiana y monetarista","Johnson, Harry G",Orbis/ Hypamerica,Biblioteca de Economía - 17,1983,Economía,,
3312,1,Informe para una academia,"Kafka, Franz",Emecé,Cuadernos de la quimera,1926,,,
2396,1,Informe sobre ciegos,"Sábato, Ernesto",Biblioteca Página 12,Biblioteca Página 12,1926,,,
5285,1,Inmigraciones exóticas 1890-1900,"Luna, Félix Dir.",Crónica. Hyspamerica,Nuestro siglo. Historia de la Argentina - El régimen,1992,Historia Argentina,,
3433,1,Inocencia trágica,"Christie, Agatha",Planeta,Biblioteca Agatha Christie,1926,,,
3062,1,Insectos,"Macquitty, Miranda",Puerto de palos,Testigo Presencial,1926,,,
2779,1,Insectos y arañas,-,National Geographic,Los exploradores de National Geographic,1926,,,
2484,1,Insolación y Morriña,"Pardo Bazán, Emilia",Emecé,Biblioteca Emecé de obras Universales,1926,,,
5369,1,Insólitos animales,"García, Juan",Libsa,Aula del saber,2017,Referencia,,
732,1,Intermezzo. Dos décadas de recuerdos literarios (1888 - 1908),"González, Joaquin V.",Jackson,Grandes escritores Argentinos - 50,1926,,,
4651,2,"Intimidad y política: diario, cartas y recuerdos","Sánchez de Thompson, Mariquita",Adriana Hidalgo,La lengua/ rescates,1926,,,
3434,1,Intriga en Bagdad,"Christie, Agatha",Planeta,Biblioteca Agatha Christie,1926,,,
5015,1,Introducción a la historia de la biología,"Rostand, Jean",Planeta-Agostini,Obras Maestras del Pensamiento Contemporáneo - 81,1994,Filosofía,,
1027,1,Introducción a la literatura española del siglo de oro : seis lecciones,"Vossler, Carlos",Espasa-Calpe,Austral,1926,,,
1031,1,Introducción a la poesía moderna : antología crítica de poetas castellanos del siglo XX,"Alonso Schoker, L. (comp.)",Sal Terrae,Bibliotheca Comillensis,1926,,,
3172,1,Introducción al analisis matematico (calculo 1),"Rabuffetti, Hebe T.",El Ateneo,,1926,,,
1172,1,Invasión extraterrestre,"Packard, Edward",Atlántida,Elige tu propia aventura - 7,1926,,,
2341,1,Invasiones inglesas,"Pigna, Felipe",Planeta,La historieta argentina por Felipe Pigna,1926,,,
231,2,Invenciones Argentinas; Guía de cosas que nunca Existieron,"De Santi, Pablo",Colihue,Obsesiones,2013,,,
2784,1,Inventos que cambiaron el mundo 1,-,Santillana,Enciclopedia visual de las preguntas,1926,,,
1065,1,Irene volaba. Comedia musical infantil en 4 actos,"Vettier, Adela",Plus Ultra,El escenario - 15,1926,,,
4586,1,Iron Man,Marvel,El gato de hojalata,,1926,,,
3814,1,Isabel de Castilla. La primera reina del Renacimeinto 1,"Rubin, Nancy",Altaya,Novela Histórica,1926,,,
3815,1,Isabel de Castilla. La primera reina del Renacimeinto 2,"Rubin, Nancy",Altaya,Novela Histórica,1926,,,
2481,1,Ismaelillo,"Martí, José",Huemul,Clásicos Huemul,1926,,,
2135,1,Ivan y Ruslán. Los fantasmas siameses,"Blanco, Cecilia",La Valijita,Cuentos fantásticos - 10,1926,,,
1919,1,Ivanhoe,"Scott, Walter",Hyspamerica,Historia Universal de la Literatura - 91,1926,,,
2747,1,Jackie Chan Adventures. La Máscara,Capizzi. Duane,Norma,,1926,,,
3525,1,James Bond. Doctro No,"Fleming, Ian",RBA,,1926,,,
804,1,Jane Eyre,"Bronte, Charlotte",Anteojito,Biblioteca de oro del estudiante - 51,1926,,,
1284,1,Jasón y los argonautas,"Montes, Graciela",Gramón Colihue,Mitología griega,1926,,,
3640,1,Jazz Blanco,"Ellroy, James",Sol90,Novela de misterio,1926,,,
5672,1,Jerry de las islas,"London, Jack",Atlantida,Biblioteca Billiken,1984,Lit. Juvenil,,
3504,1,Jerusalén. Caballo de Troya 1 : primera parte,"Benítez, J. J.",Planeta,Biblioteca J. J. Benítez,1926,,,
394,1,Jeruso quiere ser gente,"Mateos, Pilar",SM,El barco de vapor,1989,,,
3335,1,Jettatore!...,"Laferrére, Gregorio de",Kapeluz,Grandes obras de la literatura universal,1926,,,
4603,1,Jirafa africana,"Iwasa, Megumi",Fondo de cultura económica,A la orilla del viento,1926,,,
2161,1,"Joco, el mono","Rey, Eva",Sigmar,Leo con figuras,1926,,,
2773,1,Joker/ Harley. Cordura criminal,"García, Kami",OVNI Press,,1926,,,
5479,1,José de San Martín,"Luna, Félix",Planeta,Grande protagonistas de la Historia Argentina,2004,Biografías,,
1670,1,José el que sabía leer cuentos,"Montes, Graciela",Gramón,La mar de cuentos - Historias de la Biblia,1926,,,
4621,1,José Manuel Estrada,"Garro, Juan M.",-,-,1926,,,
3239,1,"José Martí, libertador de hombres","Berrondo, María L.",Instituto Cultural Joaquin V. Gonzalez,,1926,,,
2605,1,"José, el que sabía leer los sueños","Montes, Graciela",Gramón,La mar de cuentos - Historias de la Biblia,1926,,,
2006,1,"Josue , el guerrero judío","Fast, Howard",Siglo veinte,-,1926,,,
1324,1,Jovellanos. Obras Escogidas II,,Espasa-Calpe,Clásicos Castellanos,1926,,,
1325,1,Jovellanos. Obras Escogidas III,,Espasa-Calpe,Clásicos Castellanos,1926,,,
5476,1,Juan Bautista Alberdi,"Luna, Félix",Planeta,Grande protagonistas de la Historia Argentina,2004,Biografías,,
5474,1,Juan Domingo Perón,"Luna, Félix",Planeta,Grande protagonistas de la Historia Argentina,2004,Biografías,,
4670,1,Juan Facundo Quiroga,"Peña, Davis",Americana,Historia y tradición Argentina,1926,,,
5475,1,Juan Manuel de Rosas,"Luna, Félix",Planeta,Grande protagonistas de la Historia Argentina,2004,Biografías,,
4628,1,Juan Manuel de Rosas 1829-1852,"Lynch, John",Hyspamerica,Biblioteca Argentina de historia y política,1926,,,
4322,3,Juan Moreira,"Gutiérrez, Eduardo",Clarín,Libros imprescindibles para el colegio,1926,,,
1480,1,Juan Ramón Jiménez en su poesía,"Díaz Plaja, Guillermo",Aguilar,Ensayistas hispánicos,1926,,,
4619,1,Juan Salvador Gaviota,"Bach, Richard",Javier Vergara,,1926,,,
4675,1,Juana de Arco,"Wallon, H.",Espasa Calpe,Colección Austral,1926,,,
4466,1,Juanamanuela mucha mujer,"Mercader, Martha",Altaya,Novela Histórica,1926,,,
1964,1,Juanita la larga,"Valera, Juan",Huemul,Clásicos Huemul,1926,,,
1703,1,Juanito Laguna ayuda a su madre,"Ferrer, Horacio & Arroyo, Helena",Además,2x4=Tango para pibes,1926,,,
3845,1,Juego de citas,"Steel, Danielle",Sudamericana,"Biblioteca Steel, Danielle",1926,,,
2108,1,Juguemos todos a jugar,"Rago, Marcias A.",Stella. La Crujia,Se abre el telón,1926,,,
1135,1,Jujuy naranja,"Ricotti, Carmela",Plus Ultra,El campanario,1926,,,
5478,1,Julio A. Roca,"Luna, Félix",Planeta,Grande protagonistas de la Historia Argentina,2004,Biografías,,
2521,1,Julio Cortázar : compromiso y fantasía,-,Aguilar,Protagonistas de la cultura argentina,1926,,,
5302,1,Julio Cortázar para chicas y chicos,"Fink, Nadia Paola",Chirimbote,Col. AntiHéroes,2013,Material de Referencia,,
35,1,Junto al álamo de los sinsontes,"Armas, Emilio de",Colihue,Libros del malabarista,1926,,,
3747,1,Justicia ; El condenado número 437,"Reymont, Wladyslaw Stanislaw",Orbis,Los premios Nobel,1926,,,
5480,1,Justo José de Urquiza,"Luna, Félix",Planeta,Grande protagonistas de la Historia Argentina,2004,Biografías,,
154,5,Juvenilia,"Cané, Miguel",Clarín,Libros impresindibles para el colegio,2011,,,
3242,1,Juvenilia. Cuentos,"Cané, Miguel. Wilde, Eduardo",Centro editor de America Latina,Capítulo - Biblioteca argentina fundamental. 21,1926,,,
2367,1,Kafka en la orilla,"Murakami, Haruki",Tuquets,Maxi Tuquets,1926,,,
4530,2,Kallfv mapu= tierra azul. Antología de la poesía mapuche contemporánea,Antología,Continente,,1926,,,
2807,1,Kamen Rider Kuuga 01,-,OVNI Manga,-,1926,,,
1358,1,Kierkegaard y el amor,"Bonifaci, C. F.",Herder,-,1926,,,
1702,1,Kiwi,"Posadas, Carmen de",SM,El barco de vapor - blanco,1926,,,
1419,1,Kuki,"Von Vaszary, Gabor",Bruguera,Libro amigo,1926,,,
4850,1,L ahistoria de Abuelas. 30 años de búsqueda. 1977-2007,,Abuelas de Plaza de Mayo,,1926,,,
2485,1,La Tournée de Dios. Novela casi divina,"Jardiel Poncela, Enrique",Salomon,,1926,,,
1188,1,La 305,"Tulián, Aldo",Colihue,Libros del malabarista,1926,,,
5495,1,La agonía del régimen 1895-1916,"Rosa, José María",Oriente,Historia Argentina. Tomo IX,1979,Historia Argentina,,
4363,1,La aguja en el pajar,"Mallo, Ernesto",Planeta,,1926,,,
1304,1,La aldea perdida,"Palacio Valdes, Armando",Espasa-Calpe,Colección Austral,1926,,,
1213,4,La aldovranda en el mercado,"Wolf, Ema",Coquena,Libros del Quirquincho,1926,,,
1001,1,La alternativa del diablo,"Forsyth, Frederick",Plaza & Janes,Novelistas del día,1926,,,
4380,1,La amante del restaurador,"Miguel, María Esther de",Planeta,Planeta Bolsillo,1926,,,
3462,1,La amargura del condado,"Simenon, Gorges",Planeta,-,1926,,,
3100,2,La Araucana,"Ercilla, Alonso de",Espasa- Calpe,Colección Austral,1926,,,
1447,1,La araucana : (libro primero),"Ercilla y Zuñiga, Alonso",Molino,Clásicos americanos,1926,,,
2455,1,La araucana : (libro segundo),"Ercilla y Zuñiga, Alonso de",Molino,Clásicos americanos,1926,,,
3674,1,La arboleda perdida,"Alberti, Rafael",Bruguera,Club Bruguera,1926,,,
765,1,La Argentina,"Díaz de Guzmán, Ruy",Anteojito,Biblioteca de oro del estudiante - 11,1926,,,
5287,1,La Argentina Austral 1880-1890,"Luna, Félix Dir.",Crónica. Hyspamerica,Nuestro siglo. Historia de la Argentina - Construyendo una nación,1992,Historia Argentina,,
5431,1,La Argentina de hoy,"Levene, Gustavo Gabriel",Osvalo Raul Sanchez Teruelo. Ed.,Nueva historia Argentina,1975,Historia Argentina,,
5577,1,La Argentina en el siglo XX,"Castrillón, Ernesto G.",La Nación,,1926,Historia Argentina,,
5571,1,La Argentina entre 1820 y 1890,"Lugone, Leopoldo (hijo)",Centurion,Ulises 9,1948,Historia Argentina,,
5252,1,La Argentina ilusionada 1922-1930,"Alén Lascano, Luis C. ",La Bastilla,Memoria de la patria,1977,Historia Argentina,,
5617,1,La Argentina temprana 3,"Luna, Félix",Planeta,Historia integral de la Argentina,1995,Historia Argentina,,
2924,1,La Argentina. Un país maravilloso,-,Manrique Zago,-,1926,,,
5576,1,La Argentina: El pasado de la Cuenca del Plata contado por el primer historiador mestizo,"Díaz de Guzmán, Ruy",Globus,Los grandes temas de la historia,1994,Historia Argentina,,
